latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,-14400,America/New_York,EDT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),weather_code (wmo code),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),is_day ()
2024-06-06T15:00,25.7,77,3.80,63,999.0,96,10.0,1
2024-06-06T16:00,24.0,85,12.50,65,999.6,93,9.8,1
2024-06-06T17:00,24.0,83,1.20,55,998.3,25,14.3,1
2024-06-06T18:00,25.3,80,0.00,1,997.8,32,13.5,1
2024-06-06T19:00,25.5,81,0.00,0,998.3,7,13.1,1
2024-06-06T20:00,24.9,83,0.00,0,998.8,9,9.8,1
2024-06-06T21:00,23.0,83,0.00,1,999.6,27,3.3,0
2024-06-06T22:00,22.2,90,0.00,1,1000.4,30,3.3,0
2024-06-06T23:00,22.7,88,0.00,0,1000.7,8,2.9,0
2024-06-07T00:00,21.2,93,0.20,51,1001.3,16,4.4,0
2024-06-07T01:00,20.9,87,0.30,51,1001.2,19,7.5,0
2024-06-07T02:00,19.6,91,0.00,0,1000.9,1,6.1,0
2024-06-07T03:00,18.8,93,0.00,0,1000.6,0,6.6,0
2024-06-07T04:00,18.3,93,0.00,0,1000.9,0,7.1,0
2024-06-07T05:00,17.3,95,0.00,0,1001.0,10,7.2,0
2024-06-07T06:00,17.4,95,0.00,2,1001.5,59,6.5,1
2024-06-07T07:00,19.2,90,0.00,2,1001.8,60,4.1,1
2024-06-07T08:00,20.0,88,0.00,2,1002.2,60,1.8,1
2024-06-07T09:00,23.0,73,0.00,1,1002.2,49,3.6,1
2024-06-07T10:00,25.0,52,0.00,0,1002.3,5,8.0,1
2024-06-07T11:00,26.3,40,0.00,0,1002.4,14,8.5,1
2024-06-07T12:00,27.1,37,0.00,1,1002.2,39,8.0,1
2024-06-07T13:00,27.4,36,0.00,1,1001.8,47,18.2,1
2024-06-07T14:00,27.2,38,0.00,1,1001.4,20,20.9,1
2024-06-07T15:00,28.3,36,0.00,1,1000.6,37,23.4,1
2024-06-07T16:00,28.3,33,0.00,2,1000.1,59,17.9,1
2024-06-07T17:00,27.6,36,0.00,1,1000.2,31,12.5,1
2024-06-07T18:00,27.0,36,0.00,0,1000.4,14,12.3,1
2024-06-07T19:00,25.7,38,0.00,0,1001.0,16,18.6,1
2024-06-07T20:00,23.5,43,0.00,0,1002.6,6,21.8,1
2024-06-07T21:00,20.9,51,0.00,0,1005.0,13,17.1,0
2024-06-07T22:00,19.7,58,0.00,0,1006.0,17,12.5,0
2024-06-07T23:00,18.4,64,0.00,0,1006.5,0,10.0,0
2024-06-08T00:00,17.0,71,0.00,0,1006.7,0,7.2,0
2024-06-08T01:00,15.6,80,0.00,0,1006.4,0,7.2,0
2024-06-08T02:00,15.6,78,0.00,0,1006.4,0,8.7,0
2024-06-08T03:00,15.7,68,0.00,0,1006.2,0,11.9,0
2024-06-08T04:00,15.4,66,0.00,0,1006.4,0,10.8,0
2024-06-08T05:00,15.2,67,0.00,0,1006.5,0,10.9,0
2024-06-08T06:00,15.5,68,0.00,0,1007.0,0,13.1,1
2024-06-08T07:00,16.9,68,0.00,0,1007.6,0,13.9,1
2024-06-08T08:00,18.6,63,0.00,0,1008.1,0,17.4,1
2024-06-08T09:00,20.9,53,0.00,0,1007.7,0,19.7,1
2024-06-08T10:00,22.2,50,0.00,0,1007.6,0,19.1,1
2024-06-08T11:00,23.9,43,0.00,2,1007.8,62,26.3,1
2024-06-08T12:00,23.1,45,0.00,1,1007.8,31,25.9,1
2024-06-08T13:00,24.1,41,0.00,2,1007.8,64,25.3,1
2024-06-08T14:00,24.1,43,0.00,1,1007.7,25,23.9,1
2024-06-08T15:00,24.9,38,0.00,2,1007.3,55,24.6,1
2024-06-08T16:00,24.8,39,0.00,2,1007.3,57,24.4,1
2024-06-08T17:00,25.1,39,0.00,0,1007.3,16,24.3,1
2024-06-08T18:00,24.7,40,0.00,0,1007.1,4,19.9,1
2024-06-08T19:00,23.9,43,0.00,0,1007.4,0,12.7,1
2024-06-08T20:00,20.8,60,0.00,0,1007.8,0,8.6,1
2024-06-08T21:00,20.3,51,0.00,0,1008.1,1,8.7,0
2024-06-08T22:00,18.6,61,0.00,0,1008.2,0,8.2,0
2024-06-08T23:00,17.9,68,0.00,0,1008.3,0,8.4,0
2024-06-09T00:00,17.3,68,0.00,0,1008.2,1,8.8,0
2024-06-09T01:00,16.4,71,0.00,0,1007.7,7,7.9,0
2024-06-09T02:00,14.8,81,0.00,0,1007.0,2,8.4,0
2024-06-09T03:00,15.9,76,0.00,1,1006.5,40,2.3,0
2024-06-09T04:00,14.3,87,0.00,2,1005.6,52,6.1,0
2024-06-09T05:00,15.5,81,0.00,1,1004.9,45,6.4,0
2024-06-09T06:00,16.0,78,0.00,1,1004.2,38,6.8,1
2024-06-09T07:00,18.6,69,0.00,3,1003.1,83,15.5,1
2024-06-09T08:00,19.6,70,0.00,2,1002.5,66,15.0,1
2024-06-09T09:00,22.4,63,0.00,2,1001.2,70,13.8,1
2024-06-09T10:00,22.8,60,0.10,51,1001.2,100,19.2,1
2024-06-09T11:00,23.8,55,0.00,2,1001.0,70,22.3,1
2024-06-09T12:00,23.0,56,0.00,2,1000.9,59,27.0,1
2024-06-09T13:00,24.1,51,0.00,1,1000.7,24,24.0,1
2024-06-09T14:00,23.6,46,0.00,0,1001.0,7,24.7,1
2024-06-09T15:00,24.7,41,0.00,0,1000.9,3,21.3,1
2024-06-09T16:00,25.2,38,0.00,0,1000.9,6,19.2,1
2024-06-09T17:00,24.7,38,0.00,0,1000.8,11,21.0,1
2024-06-09T18:00,24.7,37,0.00,0,1000.9,8,15.8,1
2024-06-09T19:00,23.4,42,0.00,0,1001.5,4,13.9,1
2024-06-09T20:00,21.1,48,0.00,0,1002.2,7,8.4,1
2024-06-09T21:00,19.1,54,0.00,0,1002.7,11,7.6,0
2024-06-09T22:00,18.1,57,0.00,0,1003.0,4,7.9,0
2024-06-09T23:00,16.0,70,0.00,0,1003.0,5,8.5,0
2024-06-10T00:00,15.2,76,0.00,1,1002.8,21,9.0,0
2024-06-10T01:00,16.1,63,0.00,0,1002.7,17,11.2,0
2024-06-10T02:00,16.8,56,0.00,0,1002.8,8,14.8,0
2024-06-10T03:00,16.3,57,0.00,0,1002.8,1,13.3,0
2024-06-10T04:00,15.6,60,0.00,0,1002.7,0,12.6,0
2024-06-10T05:00,14.8,65,0.00,0,1002.8,0,11.0,0
2024-06-10T06:00,14.4,70,0.00,0,1003.0,0,9.7,1
2024-06-10T07:00,15.8,69,0.00,0,1003.7,0,10.7,1
2024-06-10T08:00,17.4,66,0.00,0,1004.1,0,14.4,1
2024-06-10T09:00,18.8,60,0.00,0,1003.9,3,16.9,1
2024-06-10T10:00,20.3,52,0.00,1,1004.1,23,17.7,1
2024-06-10T11:00,21.2,47,0.00,3,1004.4,100,15.9,1
2024-06-10T12:00,21.4,46,0.00,3,1004.4,100,16.0,1
2024-06-10T13:00,21.7,44,0.00,1,1004.3,44,13.4,1
2024-06-10T14:00,22.9,40,0.00,2,1004.2,55,15.3,1
2024-06-10T15:00,23.2,39,0.00,2,1004.2,57,16.4,1
2024-06-10T16:00,24.0,37,0.00,2,1004.3,60,17.2,1
2024-06-10T17:00,24.2,37,0.00,2,1004.4,59,13.9,1
2024-06-10T18:00,23.7,37,0.00,2,1004.4,60,9.1,1
2024-06-10T19:00,22.4,45,0.00,2,1005.1,52,6.5,1
2024-06-10T20:00,20.6,59,0.00,1,1006.0,36,6.0,1
2024-06-10T21:00,19.0,61,0.00,2,1006.7,69,6.7,0
2024-06-10T22:00,18.4,61,0.00,1,1007.9,22,10.8,0
2024-06-10T23:00,17.1,68,0.00,0,1008.6,18,7.8,0
2024-06-11T00:00,15.8,75,0.00,1,1009.2,28,6.8,0
2024-06-11T01:00,15.3,79,0.00,2,1009.8,59,6.4,0
2024-06-11T02:00,15.6,79,0.00,2,1010.5,73,6.4,0
2024-06-11T03:00,15.7,77,0.00,2,1010.9,68,10.8,0
2024-06-11T04:00,15.1,80,0.00,0,1011.0,5,9.7,0
2024-06-11T05:00,13.7,89,0.00,0,1011.7,8,6.1,0
2024-06-11T06:00,14.0,89,0.00,1,1012.0,27,6.9,1
2024-06-11T07:00,15.2,84,0.00,1,1012.6,29,8.3,1
2024-06-11T08:00,16.7,75,0.00,0,1013.0,2,7.6,1
2024-06-11T09:00,18.7,64,0.00,1,1013.5,29,8.6,1
2024-06-11T10:00,19.8,59,0.00,1,1013.5,27,5.8,1
2024-06-11T11:00,21.0,55,0.00,3,1013.5,92,7.3,1
2024-06-11T12:00,21.5,52,0.00,3,1013.5,92,9.2,1
2024-06-11T13:00,21.6,51,0.00,3,1013.4,92,9.7,1
2024-06-11T14:00,22.5,48,0.00,2,1013.2,56,8.7,1
2024-06-11T15:00,23.1,48,0.10,51,1013.1,64,8.6,1
2024-06-11T16:00,23.1,49,0.20,51,1012.8,39,6.9,1
2024-06-11T17:00,23.0,47,0.30,51,1012.5,68,4.0,1
2024-06-11T18:00,22.1,52,0.30,51,1012.4,59,6.2,1
2024-06-11T19:00,20.6,66,0.20,51,1013.0,75,10.8,1
2024-06-11T20:00,19.8,68,0.00,1,1013.7,38,11.4,1
2024-06-11T21:00,18.8,71,0.00,2,1014.3,52,9.9,0
2024-06-11T22:00,17.9,81,0.00,1,1015.0,36,5.0,0
2024-06-11T23:00,17.2,85,0.00,1,1015.3,44,6.2,0
2024-06-12T00:00,17.4,80,0.00,2,1015.9,51,8.8,0
2024-06-12T01:00,16.7,76,0.00,1,1016.1,35,10.8,0
2024-06-12T02:00,16.1,79,0.00,0,1016.1,6,9.2,0
2024-06-12T03:00,15.3,83,0.00,0,1015.8,4,7.2,0
2024-06-12T04:00,14.8,85,0.00,0,1016.0,18,7.2,0
2024-06-12T05:00,14.3,87,0.00,0,1016.4,0,6.6,0
2024-06-12T06:00,14.3,89,0.00,0,1016.6,0,5.4,1
2024-06-12T07:00,16.0,81,0.00,0,1017.0,0,6.8,1
2024-06-12T08:00,17.8,71,0.00,0,1017.4,5,7.3,1
2024-06-12T09:00,20.3,62,0.00,0,1017.3,3,6.2,1
2024-06-12T10:00,21.9,55,0.00,3,1017.3,100,8.2,1
2024-06-12T11:00,22.6,51,0.00,3,1017.3,100,12.0,1
2024-06-12T12:00,22.9,49,0.00,3,1017.1,100,11.1,1
2024-06-12T13:00,23.8,47,0.00,3,1016.6,100,12.1,1
2024-06-12T14:00,24.6,44,0.00,2,1015.9,54,11.9,1
2024-06-12T15:00,25.6,41,0.00,2,1015.4,75,12.8,1
2024-06-12T16:00,25.2,40,0.00,2,1015.2,60,9.2,1
2024-06-12T17:00,23.8,51,0.00,2,1014.9,60,10.1,1
2024-06-12T18:00,22.0,65,0.00,2,1014.9,59,18.0,1
2024-06-12T19:00,20.6,71,0.00,1,1015.0,33,15.7,1
2024-06-12T20:00,19.9,76,0.00,1,1015.5,22,5.9,1
2024-06-12T21:00,19.7,78,0.00,1,1015.9,41,7.2,0
2024-06-12T22:00,18.8,83,0.00,0,1016.4,0,10.0,0
2024-06-12T23:00,17.8,84,0.00,0,1016.4,0,9.4,0
2024-06-13T00:00,16.5,89,0.00,0,1016.3,0,6.4,0
2024-06-13T01:00,15.5,91,0.00,0,1016.2,0,8.7,0
2024-06-13T02:00,15.2,92,0.00,0,1016.2,0,7.7,0
2024-06-13T03:00,14.5,92,0.00,0,1016.0,0,8.9,0
2024-06-13T04:00,14.2,92,0.00,0,1016.1,8,7.5,0
2024-06-13T05:00,13.7,93,0.00,0,1016.3,2,7.9,0
2024-06-13T06:00,14.5,89,0.00,1,1016.5,30,6.4,1
2024-06-13T07:00,16.7,77,0.00,1,1016.8,25,7.9,1
2024-06-13T08:00,19.6,67,0.00,0,1017.0,8,5.2,1
2024-06-13T09:00,22.8,57,0.00,0,1016.9,16,4.9,1
2024-06-13T10:00,25.1,51,0.00,0,1016.7,19,5.5,1
2024-06-13T11:00,26.8,48,0.00,1,1016.5,25,9.3,1
2024-06-13T12:00,28.3,42,0.00,1,1016.1,21,11.4,1
2024-06-13T13:00,28.8,40,0.00,1,1015.3,35,16.6,1
2024-06-13T14:00,27.8,49,0.00,2,1015.2,64,24.1,1
2024-06-13T15:00,26.7,47,0.00,0,1014.8,5,30.9,1
2024-06-13T16:00,26.5,47,0.00,0,1014.1,7,31.2,1
2024-06-13T17:00,26.1,54,0.00,0,1013.5,2,30.4,1
2024-06-13T18:00,25.2,56,0.00,0,1013.1,0,29.5,1
2024-06-13T19:00,23.5,64,0.00,0,1013.1,4,24.6,1
2024-06-13T20:00,23.2,61,0.00,0,1013.9,15,25.7,1
2024-06-13T21:00,23.1,62,0.00,0,1014.3,4,19.5,0
2024-06-13T22:00,22.6,63,0.00,0,1014.6,7,15.1,0
2024-06-13T23:00,21.8,66,0.00,0,1014.4,5,16.1,0
2024-06-14T00:00,21.0,68,0.00,0,1014.1,5,15.1,0
2024-06-14T01:00,20.7,71,0.00,0,1013.6,2,15.5,0
2024-06-14T02:00,20.4,75,0.00,0,1013.3,0,12.4,0
2024-06-14T03:00,19.7,79,0.00,0,1013.0,4,10.5,0
2024-06-14T04:00,19.5,79,0.00,0,1012.7,0,11.3,0
2024-06-14T05:00,19.3,80,0.00,0,1012.6,1,10.9,0
2024-06-14T06:00,19.2,81,0.00,1,1012.9,30,10.0,1
2024-06-14T07:00,20.8,77,0.00,0,1012.9,15,12.8,1
2024-06-14T08:00,22.5,72,0.00,0,1013.1,11,15.1,1
2024-06-14T09:00,24.8,68,0.00,0,1012.6,9,13.3,1
2024-06-14T10:00,26.4,65,0.00,0,1012.3,9,13.0,1
2024-06-14T11:00,28.0,60,0.00,0,1012.0,5,13.4,1
2024-06-14T12:00,29.4,57,0.00,0,1011.7,13,7.2,1
2024-06-14T13:00,29.4,57,0.00,2,1010.9,55,10.3,1
2024-06-14T14:00,25.2,73,8.00,65,1011.1,65,12.1,1
2024-06-14T15:00,23.5,85,5.60,63,1011.5,92,5.3,1
2024-06-14T16:00,23.9,83,0.50,53,1009.9,41,9.9,1
2024-06-14T17:00,25.5,78,0.00,1,1009.7,26,5.4,1
2024-06-14T18:00,25.1,75,0.00,3,1009.8,92,5.7,1
2024-06-14T19:00,23.3,84,0.80,53,1010.4,98,5.7,1
2024-06-14T20:00,21.3,95,2.70,63,1010.0,90,10.9,1
2024-06-14T21:00,20.6,93,1.10,55,1011.1,86,4.9,0
2024-06-14T22:00,21.0,85,0.20,51,1011.3,84,2.6,0
2024-06-14T23:00,20.3,90,0.00,1,1011.3,21,7.8,0
2024-06-15T00:00,18.9,93,0.00,2,1011.7,65,6.4,0
2024-06-15T01:00,19.6,89,0.00,2,1011.8,71,6.1,0
2024-06-15T02:00,18.9,93,0.00,2,1011.9,69,6.2,0
2024-06-15T03:00,19.1,90,0.00,1,1011.7,21,11.3,0
2024-06-15T04:00,18.2,88,0.00,0,1011.8,8,13.9,0
2024-06-15T05:00,17.3,85,0.00,0,1012.3,0,16.4,0
2024-06-15T06:00,16.9,84,0.00,0,1013.2,1,17.7,1
2024-06-15T07:00,17.8,82,0.00,0,1013.9,0,18.3,1
2024-06-15T08:00,19.1,74,0.00,0,1014.7,0,22.6,1
2024-06-15T09:00,20.9,64,0.00,0,1015.3,0,21.3,1
2024-06-15T10:00,22.6,56,0.00,0,1015.4,0,19.8,1
2024-06-15T11:00,23.8,47,0.00,0,1015.8,5,20.9,1
2024-06-15T12:00,24.4,44,0.00,0,1016.1,4,19.1,1
2024-06-15T13:00,25.3,42,0.00,0,1016.0,17,15.7,1
2024-06-15T14:00,26.4,38,0.00,0,1015.7,14,16.3,1
2024-06-15T15:00,26.9,35,0.00,0,1015.1,9,15.3,1
2024-06-15T16:00,27.2,31,0.00,0,1015.2,2,16.5,1
2024-06-15T17:00,26.7,29,0.00,0,1015.5,0,18.8,1
2024-06-15T18:00,25.9,33,0.00,0,1016.0,0,18.2,1
2024-06-15T19:00,24.8,41,0.00,0,1016.5,0,9.0,1
2024-06-15T20:00,21.8,61,0.00,0,1017.3,0,9.2,1
2024-06-15T21:00,19.5,62,0.00,0,1017.7,1,10.4,0
2024-06-15T22:00,18.4,65,0.00,0,1018.9,4,8.4,0
2024-06-15T23:00,17.9,64,0.00,0,1019.4,4,7.7,0
2024-06-16T00:00,17.6,61,0.00,0,1020.0,13,10.0,0
2024-06-16T01:00,17.1,62,0.00,0,1020.1,8,11.3,0
2024-06-16T02:00,16.0,68,0.00,1,1020.4,26,9.5,0
2024-06-16T03:00,15.5,70,0.00,1,1021.1,29,11.2,0
2024-06-16T04:00,15.1,71,0.00,1,1021.4,30,11.4,0
2024-06-16T05:00,14.6,73,0.00,1,1022.0,29,12.1,0
2024-06-16T06:00,14.3,73,0.00,0,1023.1,7,12.6,1
2024-06-16T07:00,15.4,69,0.00,0,1023.9,4,12.9,1
2024-06-16T08:00,17.1,56,0.00,0,1024.3,0,14.7,1
2024-06-16T09:00,19.1,51,0.00,1,1024.8,29,15.1,1
2024-06-16T10:00,20.7,45,0.00,1,1024.8,29,14.5,1
2024-06-16T11:00,22.0,42,0.00,1,1024.7,30,12.9,1
2024-06-16T12:00,23.1,41,0.00,0,1024.4,15,10.1,1
2024-06-16T13:00,23.8,44,0.00,0,1023.9,8,10.3,1
2024-06-16T14:00,23.5,46,0.00,1,1023.8,24,15.5,1
2024-06-16T15:00,23.0,46,0.00,0,1023.4,11,17.4,1
2024-06-16T16:00,22.8,49,0.00,2,1023.0,51,16.7,1
2024-06-16T17:00,22.1,55,0.00,0,1022.6,18,17.2,1
2024-06-16T18:00,21.1,63,0.00,1,1022.3,22,18.6,1
2024-06-16T19:00,20.1,70,0.00,1,1022.2,27,17.8,1
2024-06-16T20:00,18.9,78,0.00,1,1022.3,30,15.5,1
2024-06-16T21:00,17.8,84,0.00,1,1023.2,22,12.6,0
2024-06-16T22:00,17.4,88,0.00,1,1023.5,29,10.3,0
2024-06-16T23:00,16.9,92,0.00,1,1023.4,30,7.1,0
2024-06-17T00:00,16.6,93,0.00,1,1023.4,21,6.8,0
2024-06-17T01:00,16.6,95,0.00,1,1023.3,32,6.7,0
2024-06-17T02:00,16.6,96,0.00,1,1023.2,30,6.2,0
2024-06-17T03:00,16.4,97,0.00,1,1022.8,26,6.6,0
2024-06-17T04:00,15.9,97,0.00,0,1022.7,1,7.7,0
2024-06-17T05:00,16.0,98,0.00,0,1022.7,0,6.5,0
2024-06-17T06:00,16.4,96,0.00,0,1022.9,9,6.0,1
2024-06-17T07:00,18.3,86,0.00,0,1023.3,11,7.0,1
2024-06-17T08:00,20.3,74,0.00,0,1023.3,2,9.2,1
2024-06-17T09:00,22.4,66,0.00,1,1023.5,22,10.8,1
2024-06-17T10:00,24.3,59,0.00,1,1023.1,31,12.4,1
2024-06-17T11:00,25.9,56,0.00,1,1022.5,23,15.4,1
2024-06-17T12:00,27.6,50,0.00,0,1021.6,14,17.3,1
2024-06-17T13:00,28.8,48,0.00,0,1020.9,14,17.3,1
2024-06-17T14:00,29.3,49,0.00,2,1020.3,58,19.8,1
2024-06-17T15:00,28.5,56,0.00,2,1020.0,53,22.9,1
2024-06-17T16:00,27.3,60,0.00,1,1019.3,31,25.8,1
2024-06-17T17:00,27.2,60,0.00,0,1018.7,15,25.6,1
2024-06-17T18:00,27.1,61,0.00,0,1018.4,2,25.3,1
2024-06-17T19:00,25.7,66,0.00,0,1018.7,7,24.5,1
2024-06-17T20:00,24.8,65,0.00,0,1019.4,18,21.7,1
2024-06-17T21:00,24.1,69,0.00,1,1020.7,25,16.4,0
2024-06-17T22:00,23.3,71,0.00,1,1021.5,26,15.9,0
2024-06-17T23:00,22.7,72,0.00,1,1021.4,30,15.7,0
2024-06-18T00:00,21.9,75,0.00,1,1021.8,30,12.0,0
2024-06-18T01:00,21.2,78,0.00,1,1022.1,30,10.5,0
2024-06-18T02:00,20.8,81,0.00,1,1022.1,30,11.5,0
2024-06-18T03:00,20.6,82,0.00,1,1022.2,29,12.7,0
2024-06-18T04:00,20.5,83,0.00,0,1022.1,10,12.0,0
2024-06-18T05:00,20.3,84,0.00,0,1022.7,4,11.8,0
2024-06-18T06:00,20.3,83,0.00,1,1023.2,27,11.0,1
2024-06-18T07:00,21.6,78,0.00,1,1023.7,27,9.4,1
2024-06-18T08:00,23.2,71,0.00,1,1024.3,26,10.7,1
2024-06-18T09:00,25.2,67,0.00,0,1024.2,0,10.6,1
2024-06-18T10:00,26.9,64,0.00,0,1024.4,1,11.2,1
2024-06-18T11:00,28.5,60,0.00,1,1024.5,25,12.3,1
2024-06-18T12:00,29.6,58,0.00,1,1024.3,23,14.4,1
2024-06-18T13:00,29.7,59,0.00,1,1023.7,30,18.3,1
2024-06-18T14:00,29.6,59,0.00,1,1023.4,29,20.8,1
2024-06-18T15:00,29.4,59,0.00,1,1023.1,26,22.0,1
2024-06-18T16:00,29.1,58,0.00,1,1022.4,26,23.8,1
2024-06-18T17:00,28.2,59,0.00,0,1022.0,12,24.4,1
2024-06-18T18:00,27.3,59,0.00,0,1022.1,1,22.9,1
2024-06-18T19:00,26.2,62,0.00,0,1022.2,5,20.5,1
2024-06-18T20:00,25.1,64,0.00,0,1022.8,12,18.4,1
2024-06-18T21:00,24.1,65,0.00,1,1023.7,32,16.6,0
2024-06-18T22:00,23.8,65,0.00,1,1024.8,31,13.8,0
2024-06-18T23:00,23.2,64,0.00,1,1025.1,30,12.1,0
2024-06-19T00:00,22.6,64,0.00,1,1025.3,30,11.5,0
2024-06-19T01:00,21.8,64,0.00,1,1025.7,29,10.2,0
2024-06-19T02:00,21.1,68,0.00,1,1025.6,30,9.6,0
2024-06-19T03:00,20.5,72,0.00,1,1025.8,30,9.3,0
2024-06-19T04:00,20.0,76,0.00,1,1026.1,30,7.2,0
2024-06-19T05:00,19.6,80,0.00,1,1026.8,31,5.9,0
2024-06-19T06:00,19.9,81,0.00,1,1027.4,29,7.6,1
2024-06-19T07:00,21.3,77,0.00,1,1027.5,30,9.0,1
2024-06-19T08:00,22.8,74,0.00,1,1027.7,30,10.0,1
2024-06-19T09:00,24.7,70,0.00,1,1028.0,30,10.3,1
2024-06-19T10:00,26.6,65,0.00,1,1027.8,30,9.6,1
2024-06-19T11:00,28.5,61,0.00,1,1027.6,30,9.7,1
2024-06-19T12:00,30.3,55,0.00,1,1027.2,30,9.2,1
2024-06-19T13:00,30.9,53,0.00,1,1026.9,30,11.9,1
2024-06-19T14:00,29.9,57,0.00,1,1026.5,26,19.9,1
2024-06-19T15:00,29.8,54,0.00,0,1026.0,12,22.8,1
2024-06-19T16:00,28.7,51,0.00,0,1025.9,4,25.0,1
2024-06-19T17:00,28.0,48,0.00,0,1025.6,14,23.7,1
2024-06-19T18:00,27.0,48,0.00,1,1025.4,24,22.2,1
2024-06-19T19:00,25.7,55,0.00,0,1025.3,1,19.2,1
2024-06-19T20:00,24.6,60,0.00,0,1025.8,0,15.5,1
2024-06-19T21:00,23.3,66,0.00,0,1026.1,10,14.3,0
2024-06-19T22:00,23.0,68,0.00,0,1026.7,16,11.9,0
2024-06-19T23:00,22.9,66,0.00,0,1026.8,12,12.1,0
2024-06-20T00:00,22.5,65,0.00,1,1026.7,22,11.6,0
2024-06-20T01:00,21.8,69,0.00,1,1026.5,30,11.8,0
2024-06-20T02:00,21.2,73,0.00,1,1026.5,30,9.9,0
2024-06-20T03:00,20.8,74,0.00,1,1026.1,30,9.9,0
2024-06-20T04:00,20.2,76,0.00,0,1026.2,0,8.3,0
2024-06-20T05:00,19.6,79,0.00,0,1026.2,5,7.6,0
2024-06-20T06:00,19.7,80,0.00,0,1026.1,3,8.4,1
2024-06-20T07:00,21.3,75,0.00,0,1026.4,1,9.8,1
2024-06-20T08:00,23.5,67,0.00,0,1026.5,7,10.0,1
2024-06-20T09:00,26.2,61,0.00,0,1026.7,14,10.0,1
2024-06-20T10:00,28.5,55,0.00,0,1026.6,12,12.3,1
2024-06-20T11:00,30.7,49,0.00,0,1026.4,14,13.3,1
2024-06-20T12:00,32.2,43,0.00,1,1026.0,28,14.9,1
2024-06-20T13:00,32.9,41,0.00,1,1025.3,30,14.8,1
2024-06-20T14:00,33.2,40,0.00,1,1024.6,29,14.9,1
2024-06-20T15:00,32.9,43,0.00,1,1023.9,24,18.0,1
2024-06-20T16:00,31.6,52,0.00,1,1023.4,22,20.2,1
2024-06-20T17:00,30.4,54,0.00,0,1022.5,11,21.3,1
2024-06-20T18:00,29.2,56,0.00,1,1022.3,30,19.3,1
2024-06-20T19:00,27.7,59,0.00,0,1022.2,12,17.1,1
2024-06-20T20:00,26.3,61,0.00,0,1022.2,13,16.3,1
2024-06-20T21:00,26.3,66,0.00,0,1022.6,9,8.3,0
2024-06-20T22:00,25.3,67,0.00,0,1023.3,0,8.1,0
2024-06-20T23:00,24.5,66,0.00,0,1023.3,5,9.2,0
2024-06-21T00:00,24.3,65,0.00,1,1023.2,28,8.2,0
2024-06-21T01:00,24.5,64,0.00,1,1023.0,28,11.6,0
2024-06-21T02:00,24.2,67,0.00,0,1022.6,3,11.8,0
2024-06-21T03:00,23.4,70,0.00,0,1022.4,0,11.9,0
2024-06-21T04:00,22.9,70,0.00,0,1022.2,2,13.0,0
2024-06-21T05:00,22.6,68,0.00,0,1022.1,0,12.4,0
2024-06-21T06:00,22.5,67,0.00,0,1021.9,1,11.6,1
2024-06-21T07:00,23.8,64,0.00,0,1022.2,0,11.4,1
2024-06-21T08:00,25.7,60,0.00,0,1022.2,10,10.2,1
2024-06-21T09:00,28.3,59,0.00,0,1022.0,12,8.1,1
2024-06-21T10:00,30.6,52,0.00,0,1021.7,6,8.0,1
2024-06-21T11:00,32.6,47,0.00,0,1021.2,3,8.5,1
2024-06-21T12:00,34.0,41,0.00,0,1020.7,4,10.7,1
2024-06-21T13:00,35.3,38,0.00,0,1019.6,11,11.6,1
2024-06-21T14:00,35.3,38,0.00,1,1018.8,29,13.8,1
2024-06-21T15:00,34.7,40,0.00,2,1018.0,59,18.4,1
2024-06-21T16:00,33.0,46,0.00,3,1017.8,83,21.2,1
2024-06-21T17:00,30.0,56,0.00,1,1018.1,40,12.7,1
2024-06-21T18:00,29.5,56,0.00,1,1017.6,31,10.8,1
2024-06-21T19:00,28.0,59,0.00,2,1018.3,65,12.4,1
2024-06-21T20:00,26.8,66,0.00,1,1018.1,24,19.3,1
2024-06-21T21:00,24.9,75,0.00,1,1018.4,45,17.7,0
2024-06-21T22:00,24.2,78,0.00,1,1019.3,50,9.7,0
2024-06-21T23:00,23.5,81,0.00,2,1019.3,50,6.9,0
2024-06-22T00:00,23.2,83,0.00,1,1019.0,39,5.0,0
2024-06-22T01:00,23.0,87,0.00,0,1018.2,9,2.8,0
2024-06-22T02:00,22.3,90,0.00,0,1018.1,9,4.8,0
2024-06-22T03:00,22.9,88,0.00,1,1018.0,34,4.7,0
2024-06-22T04:00,22.7,89,0.00,0,1017.6,6,6.2,0
2024-06-22T05:00,22.1,91,0.00,0,1017.4,14,8.2,0
2024-06-22T06:00,23.2,82,0.00,1,1017.4,33,6.9,1
2024-06-22T07:00,24.8,74,0.00,1,1017.5,32,9.2,1
2024-06-22T08:00,26.4,67,0.00,1,1017.3,30,10.3,1
2024-06-22T09:00,27.4,68,0.00,2,1017.3,58,8.6,1
2024-06-22T10:00,29.0,63,0.00,1,1016.8,45,8.7,1
2024-06-22T11:00,31.4,54,0.00,1,1016.1,34,8.3,1
2024-06-22T12:00,33.3,48,0.00,1,1015.7,33,8.0,1
2024-06-22T13:00,34.4,45,0.00,0,1014.8,19,6.1,1
2024-06-22T14:00,31.2,60,2.10,61,1014.4,62,15.5,1
2024-06-22T15:00,30.0,61,0.80,53,1014.2,69,9.3,1
