time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),weather_code (wmo code),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),is_day ()
2024-03-25T19:00,9.9,41,0.00,0,1029.6,0,17.2,1
2024-03-25T20:00,10.0,43,0.00,0,1029.0,0,15.7,1
2024-03-25T21:00,9.8,44,0.00,0,1028.8,0,13.8,1
2024-03-25T22:00,9.1,47,0.00,0,1028.3,0,14.4,1
2024-03-25T23:00,7.0,54,0.00,0,1028.1,0,10.5,1
2024-03-26T00:00,5.3,56,0.00,0,1027.8,0,12.0,0
2024-03-26T01:00,4.9,57,0.00,0,1028.0,0,9.2,0
2024-03-26T02:00,4.3,57,0.00,0,1028.2,0,11.8,0
2024-03-26T03:00,3.9,63,0.00,0,1028.0,0,14.5,0
2024-03-26T04:00,3.0,59,0.00,0,1027.2,0,16.6,0
2024-03-26T05:00,2.0,57,0.00,0,1026.4,0,16.2,0
2024-03-26T06:00,1.2,57,0.00,0,1026.3,11,14.3,0
2024-03-26T07:00,0.7,59,0.00,1,1026.6,25,10.9,0
2024-03-26T08:00,0.3,61,0.00,0,1026.1,12,13.1,0
2024-03-26T09:00,0.0,61,0.00,0,1025.2,17,14.3,0
2024-03-26T10:00,-0.1,61,0.00,2,1024.8,73,15.3,0
2024-03-26T11:00,0.0,61,0.00,2,1024.2,77,15.1,1
2024-03-26T12:00,1.7,60,0.00,3,1024.4,94,15.5,1
2024-03-26T13:00,4.5,52,0.00,3,1024.4,84,14.4,1
2024-03-26T14:00,6.6,54,0.00,3,1023.5,99,17.6,1
2024-03-26T15:00,8.5,56,0.00,3,1022.8,91,18.8,1
2024-03-26T16:00,8.9,57,0.00,3,1023.1,100,14.5,1
2024-03-26T17:00,9.4,57,0.00,3,1022.9,100,14.2,1
2024-03-26T18:00,9.7,59,0.00,3,1022.8,100,11.1,1
2024-03-26T19:00,9.5,61,0.00,3,1022.2,100,12.2,1
2024-03-26T20:00,9.5,61,0.00,3,1021.1,100,13.1,1
2024-03-26T21:00,9.7,61,0.00,3,1020.3,100,12.6,1
2024-03-26T22:00,9.4,63,0.00,3,1019.8,100,10.7,1
2024-03-26T23:00,8.7,68,0.00,3,1020.2,100,5.1,1
2024-03-27T00:00,8.1,71,0.00,3,1019.7,100,10.5,0
2024-03-27T01:00,6.0,77,0.00,3,1020.9,100,8.8,0
2024-03-27T02:00,5.9,80,0.00,3,1021.0,100,7.2,0
2024-03-27T03:00,5.8,82,0.00,3,1021.0,100,3.9,0
2024-03-27T04:00,5.8,83,0.00,3,1020.1,100,9.0,0
2024-03-27T05:00,5.5,78,0.00,3,1018.8,97,11.2,0
2024-03-27T06:00,5.1,79,0.00,3,1019.3,100,4.7,0
2024-03-27T07:00,4.7,81,0.00,3,1018.8,100,6.2,0
2024-03-27T08:00,4.6,81,0.00,3,1018.6,100,6.3,0
2024-03-27T09:00,4.6,81,0.00,3,1019.0,100,5.4,0
2024-03-27T10:00,4.7,81,0.00,3,1019.5,100,5.0,0
2024-03-27T11:00,4.8,81,0.00,3,1019.9,100,5.2,1
2024-03-27T12:00,5.4,79,0.00,3,1020.2,100,4.9,1
2024-03-27T13:00,5.6,77,0.00,3,1020.5,100,5.0,1
2024-03-27T14:00,6.3,76,0.00,3,1020.1,100,5.6,1
2024-03-27T15:00,7.0,75,0.00,3,1020.0,100,4.2,1
2024-03-27T16:00,8.2,73,0.00,3,1020.1,100,1.8,1
2024-03-27T17:00,8.5,72,0.00,3,1019.7,100,0.4,1
2024-03-27T18:00,9.4,71,0.00,3,1019.2,100,3.8,1
2024-03-27T19:00,9.8,71,0.00,3,1018.9,100,6.9,1
2024-03-27T20:00,10.2,71,0.00,3,1018.5,100,4.7,1
2024-03-27T21:00,10.7,70,0.00,3,1018.2,100,5.6,1
2024-03-27T22:00,10.3,73,0.00,3,1018.1,100,4.6,1
2024-03-27T23:00,9.8,84,0.60,53,1018.1,100,3.7,1
2024-03-28T00:00,9.5,84,0.00,3,1018.0,100,2.3,0
2024-03-28T01:00,7.2,95,0.00,3,1019.1,100,3.6,0
2024-03-28T02:00,7.9,94,0.00,3,1018.0,100,6.2,0
2024-03-28T03:00,7.9,94,0.00,3,1018.2,100,5.6,0
2024-03-28T04:00,7.7,97,0.40,51,1017.7,100,2.2,0
2024-03-28T05:00,7.6,98,2.00,61,1017.1,100,3.0,0
2024-03-28T06:00,7.5,98,1.50,61,1017.4,100,2.7,0
2024-03-28T07:00,7.5,98,0.90,53,1016.3,100,3.8,0
2024-03-28T08:00,7.4,98,1.10,55,1016.6,100,6.7,0
2024-03-28T09:00,7.4,98,2.30,61,1015.6,100,8.9,0
2024-03-28T10:00,7.2,97,2.80,63,1014.7,100,3.5,0
2024-03-28T11:00,7.0,98,1.90,61,1015.6,100,2.0,1
2024-03-28T12:00,7.2,98,0.70,53,1015.8,100,7.9,1
2024-03-28T13:00,8.8,95,0.30,51,1015.7,100,3.0,1
2024-03-28T14:00,9.0,96,0.80,53,1015.4,100,7.3,1
2024-03-28T15:00,9.4,93,0.60,53,1015.1,100,14.8,1
2024-03-28T16:00,9.6,92,0.50,53,1015.1,100,14.2,1
2024-03-28T17:00,9.4,93,0.70,53,1014.6,100,14.4,1
2024-03-28T18:00,9.2,93,0.80,53,1012.6,100,18.1,1
2024-03-28T19:00,10.5,81,0.50,53,1012.5,100,18.4,1
2024-03-28T20:00,10.1,87,0.20,51,1011.8,100,13.3,1
2024-03-28T21:00,9.6,93,0.50,53,1010.7,100,13.0,1
2024-03-28T22:00,9.2,93,0.40,51,1010.5,100,10.9,1
2024-03-28T23:00,8.7,93,0.60,53,1010.7,100,12.1,1
2024-03-29T00:00,8.0,93,0.50,53,1010.8,100,11.3,0
2024-03-29T01:00,7.0,95,0.70,53,1010.9,100,13.1,0
2024-03-29T02:00,6.9,94,0.40,51,1011.8,100,13.4,0
2024-03-29T03:00,6.2,93,0.40,51,1010.8,100,18.5,0
2024-03-29T04:00,5.3,84,0.30,51,1010.4,100,21.8,0
2024-03-29T05:00,4.6,72,0.10,51,1010.5,100,24.3,0
2024-03-29T06:00,4.7,57,0.00,3,1010.3,100,21.4,0
2024-03-29T07:00,5.2,45,0.00,3,1009.4,100,24.2,0
2024-03-29T08:00,5.3,38,0.00,3,1008.8,100,24.1,0
2024-03-29T09:00,4.9,34,0.00,3,1008.4,100,23.9,0
2024-03-29T10:00,4.2,36,0.00,3,1008.2,100,24.2,0
2024-03-29T11:00,3.7,42,0.00,3,1007.9,100,23.2,1
2024-03-29T12:00,4.1,49,0.00,3,1008.4,100,22.7,1
2024-03-29T13:00,6.5,48,0.00,1,1008.0,38,25.0,1
2024-03-29T14:00,8.1,44,0.00,0,1007.8,9,26.0,1
2024-03-29T15:00,9.6,37,0.00,0,1007.1,0,28.3,1
2024-03-29T16:00,10.5,36,0.00,0,1006.5,0,29.3,1
2024-03-29T17:00,11.1,36,0.00,0,1006.1,1,29.7,1
2024-03-29T18:00,12.0,33,0.00,0,1005.5,18,28.7,1
2024-03-29T19:00,12.4,32,0.00,2,1005.0,53,34.5,1
2024-03-29T20:00,11.8,34,0.00,1,1005.1,33,33.6,1
2024-03-29T21:00,11.0,36,0.00,1,1005.3,31,33.0,1
2024-03-29T22:00,9.8,38,0.00,0,1006.0,14,32.1,1
2024-03-29T23:00,7.8,43,0.00,0,1007.1,5,25.7,1
2024-03-30T00:00,6.5,45,0.00,0,1008.0,1,23.4,0
2024-03-30T01:00,5.3,46,0.00,0,1009.0,3,23.5,0
2024-03-30T02:00,4.4,49,0.00,0,1009.3,2,19.6,0
2024-03-30T03:00,3.9,52,0.00,0,1009.5,1,17.6,0
2024-03-30T04:00,3.4,55,0.00,0,1009.7,2,14.5,0
2024-03-30T05:00,3.0,58,0.00,0,1010.0,16,13.8,0
2024-03-30T06:00,2.9,58,0.00,0,1010.2,6,18.7,0
2024-03-30T07:00,3.1,58,0.00,2,1010.5,62,16.7,0
2024-03-30T08:00,3.1,59,0.00,3,1010.1,92,15.0,0
2024-03-30T09:00,3.2,59,0.00,2,1009.9,79,16.5,0
2024-03-30T10:00,2.8,61,0.00,2,1010.1,62,17.3,0
2024-03-30T11:00,2.2,64,0.00,2,1010.7,61,17.0,1
2024-03-30T12:00,3.2,58,0.00,0,1011.4,12,20.8,1
2024-03-30T13:00,5.6,49,0.00,1,1010.4,34,24.3,1
2024-03-30T14:00,6.6,48,0.00,2,1010.6,74,21.9,1
2024-03-30T15:00,8.2,46,0.00,2,1010.5,56,22.0,1
2024-03-30T16:00,10.0,43,0.00,3,1009.6,96,21.7,1
2024-03-30T17:00,11.7,40,0.00,3,1009.2,100,23.0,1
2024-03-30T18:00,13.2,37,0.00,3,1008.2,100,22.2,1
2024-03-30T19:00,14.1,35,0.00,3,1007.4,100,23.1,1
2024-03-30T20:00,14.4,34,0.00,3,1007.1,100,23.9,1
2024-03-30T21:00,13.6,39,0.00,3,1006.8,100,23.2,1
2024-03-30T22:00,12.8,42,0.00,3,1006.9,100,17.7,1
2024-03-30T23:00,11.9,44,0.00,3,1007.2,100,15.0,1
2024-03-31T00:00,11.2,51,0.00,3,1007.1,100,13.1,0
2024-03-31T01:00,10.8,57,0.00,3,1007.4,100,19.1,0
2024-03-31T02:00,9.5,69,0.10,51,1006.9,100,11.7,0
2024-03-31T03:00,9.0,75,0.00,3,1007.1,100,15.1,0
2024-03-31T04:00,8.6,79,0.00,3,1007.0,100,15.0,0
2024-03-31T05:00,8.5,81,0.00,3,1007.1,100,12.7,0
2024-03-31T06:00,8.4,83,0.20,51,1007.4,100,12.5,0
2024-03-31T07:00,8.3,83,0.00,2,1007.5,65,10.5,0
2024-03-31T08:00,7.1,85,0.00,0,1007.7,10,10.7,0
2024-03-31T09:00,5.7,84,0.00,0,1008.5,10,10.7,0
2024-03-31T10:00,4.7,80,0.00,1,1009.4,27,10.6,0
2024-03-31T11:00,4.3,74,0.00,2,1011.0,74,11.7,1
2024-03-31T12:00,5.8,68,0.00,2,1012.1,58,13.5,1
2024-03-31T13:00,9.3,54,0.00,2,1012.1,58,14.6,1
2024-03-31T14:00,11.1,47,0.00,3,1012.6,100,13.8,1
2024-03-31T15:00,11.8,48,0.00,3,1012.9,97,15.0,1
2024-03-31T16:00,13.1,48,0.00,2,1012.9,52,18.6,1
2024-03-31T17:00,15.0,40,0.00,3,1012.5,94,20.3,1
2024-03-31T18:00,15.1,39,0.00,0,1012.2,8,18.8,1
2024-03-31T19:00,15.8,39,0.00,0,1012.1,5,19.5,1
2024-03-31T20:00,16.0,38,0.00,3,1011.9,98,20.1,1
2024-03-31T21:00,15.6,39,0.00,3,1011.9,100,19.6,1
2024-03-31T22:00,14.7,44,0.00,3,1012.0,100,14.5,1
2024-03-31T23:00,11.9,57,0.00,3,1012.6,100,6.8,1
2024-04-01T00:00,9.9,61,0.00,3,1013.3,100,8.9,0
2024-04-01T01:00,9.9,57,0.00,3,1014.3,99,12.6,0
2024-04-01T02:00,8.5,62,0.00,3,1014.7,99,10.3,0
2024-04-01T03:00,7.2,69,0.00,3,1014.8,100,7.6,0
2024-04-01T04:00,6.5,74,0.00,3,1015.2,85,6.9,0
2024-04-01T05:00,5.3,80,0.00,3,1015.5,100,8.9,0
2024-04-01T06:00,5.5,78,0.00,3,1016.0,100,6.6,0
2024-04-01T07:00,5.3,75,0.00,3,1015.5,100,6.5,0
2024-04-01T08:00,5.6,72,0.00,3,1015.2,100,9.8,0
2024-04-01T09:00,5.7,72,0.00,3,1015.6,100,8.0,0
2024-04-01T10:00,5.7,73,0.20,51,1015.6,100,6.9,0
2024-04-01T11:00,5.4,76,0.00,3,1016.0,100,6.6,1
2024-04-01T12:00,6.1,74,0.00,3,1016.4,100,8.0,1
2024-04-01T13:00,7.9,67,0.10,51,1015.7,100,5.4,1
2024-04-01T14:00,8.5,73,0.50,53,1015.6,100,4.5,1
2024-04-01T15:00,8.5,85,0.90,53,1014.9,100,8.2,1
2024-04-01T16:00,9.4,86,0.60,53,1014.3,100,10.7,1
2024-04-01T17:00,9.2,89,0.60,53,1013.2,100,13.2,1
2024-04-01T18:00,10.7,78,0.30,51,1013.7,100,10.2,1
2024-04-01T19:00,10.8,77,0.10,51,1012.7,100,7.4,1
2024-04-01T20:00,12.4,71,0.00,3,1012.7,100,3.3,1
2024-04-01T21:00,12.1,71,0.00,3,1012.9,100,0.8,1
2024-04-01T22:00,11.4,75,0.00,3,1012.9,100,3.7,1
2024-04-01T23:00,10.3,86,0.00,0,1013.8,4,3.6,1
2024-04-02T00:00,7.8,89,0.00,0,1014.1,3,4.3,0
2024-04-02T01:00,9.6,76,0.00,3,1015.4,99,3.9,0
2024-04-02T02:00,9.3,79,0.00,3,1015.2,100,3.8,0
2024-04-02T03:00,8.8,82,0.00,3,1015.2,100,4.9,0
2024-04-02T04:00,8.7,83,0.00,3,1015.1,100,4.1,0
2024-04-02T05:00,8.2,89,0.00,3,1015.3,100,4.6,0
2024-04-02T06:00,7.3,92,0.00,3,1014.2,100,5.0,0
2024-04-02T07:00,6.0,96,0.00,3,1014.1,100,6.9,0
2024-04-02T08:00,6.9,94,0.00,3,1014.2,100,5.2,0
2024-04-02T09:00,7.1,93,0.00,3,1014.6,100,6.1,0
2024-04-02T10:00,7.2,95,1.80,61,1014.5,94,8.1,0
2024-04-02T11:00,6.9,96,0.70,53,1015.8,100,10.3,1
2024-04-02T12:00,7.0,96,1.40,61,1015.8,100,10.1,1
2024-04-02T13:00,7.5,95,0.90,53,1015.6,100,10.7,1
2024-04-02T14:00,7.4,92,0.80,53,1015.6,100,12.7,1
2024-04-02T15:00,7.3,91,0.50,53,1014.9,100,15.1,1
2024-04-02T16:00,7.3,92,0.60,53,1014.0,100,15.0,1
2024-04-02T17:00,7.3,93,1.60,61,1012.8,100,19.7,1
2024-04-02T18:00,7.3,94,1.70,61,1012.0,100,18.8,1
2024-04-02T19:00,7.7,93,1.90,61,1010.9,100,20.2,1
2024-04-02T20:00,7.5,91,2.30,61,1011.4,100,14.5,1
2024-04-02T21:00,7.1,93,2.70,63,1011.3,100,16.4,1
2024-04-02T22:00,7.0,92,0.80,53,1010.7,100,20.7,1
2024-04-02T23:00,6.8,92,0.30,51,1010.6,100,18.7,1
2024-04-03T00:00,6.6,93,0.40,51,1011.4,100,17.9,0
2024-04-03T01:00,6.1,93,0.60,53,1012.6,100,19.3,0
2024-04-03T02:00,6.3,89,0.00,3,1012.8,100,18.7,0
2024-04-03T03:00,6.1,89,0.00,3,1012.0,100,19.7,0
2024-04-03T04:00,6.0,88,0.00,3,1011.5,100,19.3,0
2024-04-03T05:00,6.0,87,0.00,3,1010.8,100,19.5,0
2024-04-03T06:00,5.7,87,0.00,3,1009.9,100,20.5,0
2024-04-03T07:00,5.3,87,0.00,3,1009.7,100,13.8,0
2024-04-03T08:00,5.5,84,0.10,51,1009.3,100,18.6,0
2024-04-03T09:00,5.2,85,0.30,51,1008.4,100,22.8,0
2024-04-03T10:00,4.8,91,0.70,53,1007.4,100,23.9,0
2024-04-03T11:00,5.0,91,1.70,61,1007.9,100,20.9,1
2024-04-03T12:00,5.2,91,1.20,55,1007.2,100,27.8,1
2024-04-03T13:00,5.4,92,0.60,53,1008.0,100,24.0,1
2024-04-03T14:00,5.4,91,1.60,61,1007.7,100,27.5,1
2024-04-03T15:00,5.4,90,1.00,55,1006.8,100,31.5,1
2024-04-03T16:00,5.7,89,1.10,55,1006.4,100,22.9,1
2024-04-03T17:00,5.3,89,3.10,63,1005.7,100,26.8,1
2024-04-03T18:00,5.4,89,2.30,61,1003.8,100,32.3,1
2024-04-03T19:00,6.1,90,0.80,53,1001.3,100,36.1,1
2024-04-03T20:00,6.6,91,0.60,53,999.8,100,31.7,1
2024-04-03T21:00,6.1,92,1.40,61,998.2,100,35.5,1
2024-04-03T22:00,6.6,93,1.50,61,996.7,100,37.6,1
2024-04-03T23:00,6.6,94,3.80,63,996.8,100,32.3,1
2024-04-04T00:00,6.7,94,2.50,63,995.7,100,32.7,0
2024-04-04T01:00,4.3,91,0.40,51,997.2,100,35.5,0
2024-04-04T02:00,4.2,91,0.00,3,995.9,100,35.3,0
2024-04-04T03:00,4.2,94,0.90,53,994.0,100,39.8,0
2024-04-04T04:00,4.3,94,2.90,63,993.0,100,38.8,0
2024-04-04T05:00,4.3,94,2.20,61,992.6,100,32.2,0
2024-04-04T06:00,4.7,94,0.70,53,992.3,100,25.9,0
2024-04-04T07:00,4.4,95,0.50,53,991.4,100,25.0,0
2024-04-04T08:00,3.9,95,1.40,61,992.3,100,21.2,0
2024-04-04T09:00,3.6,92,0.70,53,990.5,99,28.4,0
2024-04-04T10:00,3.1,92,0.00,1,991.1,47,24.3,0
2024-04-04T11:00,2.8,91,0.00,3,992.8,100,20.6,1
2024-04-04T12:00,3.1,89,0.10,51,993.4,100,23.4,1
2024-04-04T13:00,3.5,86,0.00,3,994.5,100,20.6,1
2024-04-04T14:00,4.5,78,0.00,3,995.0,100,23.6,1
2024-04-04T15:00,5.9,69,0.00,3,995.8,100,21.2,1
2024-04-04T16:00,6.4,65,0.00,3,996.3,100,17.9,1
2024-04-04T17:00,7.7,59,0.00,3,996.3,100,18.9,1
2024-04-04T18:00,8.2,57,0.00,3,996.6,100,19.4,1
2024-04-04T19:00,8.4,56,0.00,3,996.6,99,19.0,1
2024-04-04T20:00,9.0,54,0.00,3,996.7,100,17.6,1
2024-04-04T21:00,8.9,53,0.00,3,997.3,100,14.9,1
2024-04-04T22:00,8.2,54,0.00,3,997.8,100,13.7,1
2024-04-04T23:00,7.1,59,0.00,1,998.1,31,10.9,1
2024-04-05T00:00,4.6,69,0.00,3,999.1,94,10.8,0
2024-04-05T01:00,5.6,68,0.00,3,999.5,100,6.7,0
2024-04-05T02:00,4.8,76,0.50,53,1000.4,100,1.8,0
2024-04-05T03:00,3.9,79,0.10,51,1000.3,40,11.3,0
2024-04-05T04:00,1.9,87,0.00,3,1000.6,99,9.1,0
2024-04-05T05:00,2.3,83,0.00,3,1000.8,100,7.1,0
2024-04-05T06:00,2.2,83,0.00,3,1001.2,99,9.0,0
2024-04-05T07:00,2.0,83,0.00,3,1001.4,98,7.9,0
2024-04-05T08:00,1.6,86,0.00,3,1001.4,98,7.3,0
2024-04-05T09:00,2.1,85,0.00,3,1001.8,97,12.6,0
2024-04-05T10:00,1.9,85,0.00,1,1001.9,20,10.7,0
2024-04-05T11:00,1.4,87,0.00,1,1002.5,25,12.7,1
2024-04-05T12:00,3.3,74,0.00,0,1003.0,6,20.0,1
2024-04-05T13:00,5.4,62,0.00,0,1002.9,14,20.1,1
2024-04-05T14:00,6.8,51,0.00,1,1003.2,47,26.4,1
2024-04-05T15:00,7.6,47,0.00,3,1003.3,91,28.0,1
2024-04-05T16:00,8.0,45,0.00,2,1003.5,74,28.0,1
2024-04-05T17:00,8.9,42,0.00,2,1003.3,73,28.5,1
2024-04-05T18:00,9.2,40,0.00,2,1003.4,61,27.7,1
2024-04-05T19:00,9.3,40,0.00,1,1003.5,31,27.1,1
2024-04-05T20:00,9.2,40,0.00,3,1004.0,81,28.2,1
2024-04-05T21:00,8.7,40,0.00,2,1004.6,55,26.4,1
2024-04-05T22:00,8.1,40,0.00,1,1005.3,26,27.6,1
2024-04-05T23:00,7.0,48,0.00,0,1006.0,5,19.7,1
2024-04-06T00:00,5.3,55,0.00,0,1006.5,11,16.1,0
2024-04-06T01:00,4.9,57,0.00,0,1007.1,4,16.4,0
2024-04-06T02:00,4.1,61,0.00,0,1007.3,16,15.7,0
2024-04-06T03:00,3.5,64,0.00,1,1007.3,47,15.2,0
2024-04-06T04:00,3.1,67,0.00,2,1007.4,57,14.1,0
2024-04-06T05:00,3.1,69,0.00,2,1007.3,63,15.8,0
2024-04-06T06:00,3.5,69,0.00,3,1006.9,100,17.6,0
2024-04-06T07:00,3.6,70,0.00,3,1007.0,80,18.3,0
2024-04-06T08:00,3.2,74,0.00,2,1007.1,75,15.8,0
2024-04-06T09:00,3.2,75,0.00,3,1007.2,97,15.7,0
2024-04-06T10:00,2.9,79,0.00,3,1007.6,100,14.6,0
2024-04-06T11:00,4.1,76,0.00,3,1008.0,83,15.5,1
2024-04-06T12:00,5.2,71,0.00,2,1008.5,70,21.3,1
2024-04-06T13:00,6.8,62,0.00,3,1008.2,84,24.5,1
2024-04-06T14:00,7.6,54,0.10,51,1008.8,100,27.1,1
2024-04-06T15:00,8.2,49,0.10,51,1009.3,99,26.7,1
2024-04-06T16:00,9.6,43,0.00,3,1009.1,95,27.9,1
2024-04-06T17:00,10.1,40,0.00,3,1009.0,92,27.8,1
2024-04-06T18:00,10.7,39,0.00,3,1008.9,100,26.0,1
2024-04-06T19:00,11.3,37,0.00,3,1008.9,100,26.5,1
2024-04-06T20:00,11.1,38,0.00,3,1009.1,100,26.8,1
2024-04-06T21:00,10.7,39,0.00,3,1009.7,100,25.4,1
2024-04-06T22:00,9.8,46,0.00,0,1010.6,12,20.0,1
2024-04-06T23:00,8.5,50,0.00,2,1011.5,67,16.1,1
2024-04-07T00:00,6.8,55,0.00,1,1012.3,27,11.2,0
2024-04-07T01:00,6.7,58,0.00,2,1013.1,73,9.2,0
2024-04-07T02:00,5.6,65,0.00,0,1013.3,19,7.3,0
2024-04-07T03:00,4.4,71,0.00,1,1014.1,29,9.5,0
2024-04-07T04:00,3.4,75,0.00,1,1014.5,22,8.8,0
2024-04-07T05:00,2.6,78,0.00,1,1014.7,30,9.4,0
2024-04-07T06:00,2.8,73,0.00,1,1014.8,21,11.3,0
2024-04-07T07:00,2.3,72,0.00,1,1015.1,21,10.8,0
2024-04-07T08:00,2.1,73,0.00,0,1015.3,19,11.8,0
2024-04-07T09:00,1.7,76,0.00,0,1015.8,18,10.1,0
2024-04-07T10:00,1.3,79,0.00,0,1016.3,9,9.5,0
2024-04-07T11:00,1.4,80,0.00,0,1017.3,3,11.2,1
2024-04-07T12:00,3.9,72,0.00,0,1018.0,3,16.6,1
2024-04-07T13:00,7.1,60,0.00,1,1017.8,24,11.7,1
2024-04-07T14:00,8.7,53,0.10,51,1017.9,100,19.9,1
2024-04-07T15:00,9.2,49,0.00,3,1018.2,98,20.1,1
2024-04-07T16:00,10.2,45,0.00,3,1018.3,100,21.5,1
2024-04-07T17:00,11.0,43,0.00,3,1018.0,100,21.6,1
2024-04-07T18:00,12.0,40,0.00,3,1017.7,98,21.4,1
2024-04-07T19:00,13.4,35,0.00,3,1017.0,100,22.3,1
2024-04-07T20:00,14.1,34,0.00,2,1016.6,77,22.4,1
2024-04-07T21:00,13.4,35,0.00,0,1016.9,0,24.1,1
2024-04-07T22:00,12.3,37,0.00,0,1017.7,0,19.6,1
2024-04-07T23:00,10.3,43,0.00,0,1018.3,0,12.1,1
2024-04-08T00:00,8.0,47,0.00,0,1019.0,0,10.1,0
2024-04-08T01:00,5.8,69,0.00,0,1019.6,0,8.4,0
2024-04-08T02:00,5.1,82,0.00,0,1020.1,0,6.9,0
2024-04-08T03:00,3.9,86,0.00,0,1020.5,0,7.1,0
2024-04-08T04:00,3.2,83,0.00,0,1021.0,0,7.7,0
2024-04-08T05:00,2.8,77,0.00,0,1021.3,0,7.4,0
2024-04-08T06:00,2.1,82,0.00,0,1021.1,0,7.7,0
2024-04-08T07:00,1.7,84,0.00,0,1021.2,0,7.7,0
2024-04-08T08:00,1.7,79,0.00,0,1021.0,0,8.6,0
2024-04-08T09:00,1.5,76,0.00,0,1021.2,0,8.0,0
2024-04-08T10:00,0.6,81,0.00,0,1021.5,0,7.7,0
2024-04-08T11:00,1.1,82,0.00,0,1022.0,18,5.8,1
2024-04-08T12:00,4.1,75,0.00,1,1022.5,49,7.1,1
2024-04-08T13:00,8.8,65,0.00,1,1022.7,30,3.7,1
2024-04-08T14:00,12.1,43,0.00,2,1022.5,51,4.5,1
2024-04-08T15:00,13.7,38,0.00,3,1022.3,80,4.6,1
2024-04-08T16:00,15.0,35,0.00,2,1021.9,72,5.0,1
2024-04-08T17:00,16.1,35,0.00,3,1021.3,100,6.7,1
2024-04-08T18:00,17.1,33,0.00,3,1020.4,100,6.5,1
2024-04-08T19:00,17.8,33,0.00,3,1019.6,100,5.9,1
2024-04-08T20:00,17.0,38,0.00,3,1018.8,100,10.5,1
2024-04-08T21:00,14.1,54,0.00,3,1018.6,80,14.2,1
2024-04-08T22:00,12.4,67,0.50,53,1018.4,97,13.3,1
2024-04-08T23:00,11.0,75,0.40,51,1018.8,100,9.4,1
2024-04-09T00:00,10.0,84,0.10,51,1019.0,97,9.0,0
2024-04-09T01:00,8.6,89,0.00,3,1018.9,87,8.5,0
2024-04-09T02:00,8.4,84,0.00,3,1018.7,100,10.3,0
2024-04-09T03:00,7.4,84,0.00,3,1018.3,100,11.4,0
2024-04-09T04:00,6.8,82,0.00,3,1018.2,84,11.8,0
2024-04-09T05:00,7.7,78,0.00,1,1018.3,23,7.2,0
2024-04-09T06:00,7.3,80,0.00,1,1018.1,21,7.9,0
2024-04-09T07:00,6.7,83,0.00,0,1017.7,17,8.1,0
2024-04-09T08:00,5.6,88,0.00,0,1017.4,19,10.5,0
2024-04-09T09:00,6.8,81,0.00,3,1016.7,86,6.4,0
2024-04-09T10:00,4.7,90,0.00,3,1017.2,99,6.7,0
2024-04-09T11:00,5.6,89,0.00,2,1018.0,55,6.5,1
2024-04-09T12:00,9.4,76,0.00,3,1018.1,96,9.0,1
2024-04-09T13:00,14.5,65,0.00,3,1017.7,99,7.9,1
2024-04-09T14:00,17.1,53,0.00,3,1017.7,96,8.2,1
2024-04-09T15:00,19.1,50,0.00,3,1017.2,100,6.8,1
2024-04-09T16:00,20.6,47,0.00,3,1017.1,98,5.8,1
2024-04-09T17:00,21.9,44,0.00,3,1017.0,100,3.9,1
2024-04-09T18:00,22.9,41,0.00,3,1016.9,100,6.1,1
2024-04-09T19:00,23.6,36,0.00,3,1016.2,100,5.9,1
2024-04-09T20:00,23.8,34,0.00,2,1015.5,69,4.0,1
2024-04-09T21:00,22.2,47,0.00,3,1015.5,83,9.6,1
2024-04-09T22:00,18.6,56,0.00,3,1015.7,100,15.6,1
2024-04-09T23:00,14.6,59,0.00,3,1016.2,90,18.2,1
2024-04-10T00:00,13.5,57,0.00,3,1016.5,98,14.0,0
2024-04-10T01:00,14.3,52,0.00,3,1016.4,100,14.1,0
2024-04-10T02:00,13.8,53,0.00,3,1016.5,100,11.2,0
2024-04-10T03:00,12.5,58,0.00,3,1016.3,100,8.0,0
2024-04-10T04:00,11.4,64,0.00,3,1016.3,100,9.1,0
2024-04-10T05:00,10.8,68,0.00,3,1016.1,100,9.5,0
2024-04-10T06:00,9.8,72,0.00,3,1016.3,96,6.7,0
2024-04-10T07:00,8.8,80,0.00,3,1016.6,98,10.4,0
2024-04-10T08:00,8.2,85,0.00,3,1016.0,85,9.5,0
2024-04-10T09:00,8.0,87,0.00,3,1016.2,100,6.5,0
2024-04-10T10:00,8.3,84,0.00,3,1016.9,100,6.9,0
2024-04-10T11:00,8.5,83,0.00,3,1017.9,100,7.2,1
2024-04-10T12:00,9.7,78,0.00,3,1018.0,90,7.6,1
2024-04-10T13:00,12.1,74,0.00,3,1017.7,85,11.0,1
2024-04-10T14:00,13.6,71,0.00,3,1017.9,95,14.3,1
2024-04-10T15:00,14.5,71,0.00,3,1017.9,100,14.3,1
2024-04-10T16:00,14.9,72,0.00,3,1018.0,100,16.6,1
2024-04-10T17:00,14.5,75,0.00,3,1017.3,100,16.3,1
2024-04-10T18:00,15.3,75,0.10,51,1016.5,100,15.0,1
2024-04-10T19:00,15.4,77,0.50,53,1016.1,97,13.4,1
2024-04-10T20:00,15.7,76,0.00,3,1015.4,100,12.1,1
2024-04-10T21:00,15.5,77,0.00,2,1015.2,64,10.8,1
